date,stock_code,margin_balance,margin_buy,margin_repay,short_volume
2026-05-15,688041,11270742822.0,1930070904.0,1505810822.0,124672.0
2026-05-15,688110,2900481989.0,319491656.0,334379711.0,93832.0
2026-05-15,688123,1491167707.0,366379010.0,369312617.0,39031.0
2026-05-15,688126,2028908626.0,398795731.0,423075221.0,331148.0
2026-05-15,688160,293600752.0,108419890.0,99956369.0,2000.0
2026-05-15,688256,24320017340.0,2229499002.0,2571071789.0,57671.0
2026-05-15,688320,232060233.0,72189329.0,40892212.0,7500.0
2026-05-15,688396,1608168892.0,310747803.0,290225395.0,54061.0
2026-05-15,688498,2201307842.0,710469482.0,657688299.0,9907.0
2026-05-15,688525,9550417643.0,2223559645.0,1725979145.0,196875.0
2026-05-15,688676,1008849624.0,183933863.0,190349465.0,142608.0
2026-05-15,688728,479459717.0,60097858.0,51971867.0,554380.0
2026-05-15,688766,2348176945.0,616845373.0,556158645.0,9822.0
2026-05-15,688981,13316466859.0,2598021985.0,2266852347.0,239912.0
2026-06-15,600183,4220716985.0,1143524274.0,968081107.0,308300.0
2026-06-15,600406,2969803142.0,145833000.0,117100720.0,638094.0
2026-06-15,600584,6542890999.0,1204467196.0,1450542166.0,200100.0
2026-06-15,600703,4285222314.0,384874209.0,395256365.0,42100.0
2026-06-15,600900,12141823014.0,642262234.0,302126005.0,1247500.0
2026-06-15,601138,10337726093.0,1192844066.0,1058608629.0,540940.0
2026-06-15,601985,1754626435.0,84291849.0,102268173.0,1249500.0
2026-06-15,603019,9110228495.0,501193790.0,339880908.0,194700.0
2026-06-15,603083,3287404795.0,614792347.0,496792551.0,97800.0
2026-06-15,603501,5690084100.0,344194068.0,217095125.0,94000.0
2026-06-15,603986,20128739265.0,3971526742.0,3358516091.0,86300.0
2026-06-15,605358,2092260657.0,507559443.0,524073961.0,42960.0
2026-06-15,688008,15860071249.0,1891763344.0,1738027162.0,140615.0
2026-06-15,688012,4678177124.0,678484175.0,628670732.0,115722.0
2026-06-15,688017,2802035782.0,671097728.0,622715555.0,73108.0
2026-06-15,688019,1581193135.0,331930525.0,198887108.0,51991.0
2026-06-15,688041,10882514685.0,804531683.0,1085479480.0,136543.0
2026-06-15,688110,3142533099.0,431096067.0,266803481.0,95173.0
2026-06-15,688123,1511853564.0,174972578.0,138135728.0,19132.0
2026-06-15,688126,3020874801.0,864717443.0,837319199.0,334604.0
2026-06-15,688160,312590083.0,34760015.0,25824848.0,2700.0
2026-06-15,688256,24753426859.0,2571041767.0,1578798242.0,56313.0
2026-06-15,688320,208797245.0,18166511.0,12267221.0,8767.0
2026-06-15,688396,1485042153.0,256071432.0,342279517.0,54746.0
2026-06-15,688498,3375573142.0,783507404.0,768712946.0,15047.0
2026-06-15,688525,11136234262.0,2393032692.0,1593412637.0,136223.0
2026-06-15,688676,902708190.0,132608774.0,163800838.0,147193.0
2026-06-15,688728,491817944.0,34770522.0,29768583.0,552070.0
2026-06-15,688766,2282346743.0,684801978.0,590864005.0,13908.0
2026-06-15,688981,12902781660.0,1207598194.0,1343762550.0,275468.0
