stock_code,unlock_date,unlock_shares,unlock_ratio_mcap,unlock_ratio_float
001309,2025-07-23,16417307.0,0.072489495556,0.102752635102
001309,2025-07-01,58567213.0,0.091254275058,0.144164695566
001309,2024-10-14,440476.0,0.002962160338,0.005026044373
001309,2023-07-03,27911113.0,0.348119568254,0.582560313304
688766,2024-08-23,44378866.0,0.420215674246,0.420215674246
688766,2023-08-23,755731.0,0.010007656066,0.017247794446
688766,2023-03-20,1489116.0,0.029359422764,0.050571798872
688766,2022-08-23,16126829.0,0.317956687361,0.587514055477
688766,2022-02-23,348203.00000000006,0.009611242396,0.043054711656
688123,2022-12-23,37026386.0,0.306241433263,0.306241433263
688123,2021-12-23,1208418.0,0.009999994456,0.014417599059
688123,2020-12-23,53605014.0,0.443596373763,0.648915626016
688123,2020-06-23,1433225.0,0.011860334796,0.049418060083
688019,2023-10-09,1654341.0,0.016698632472,0.016698632472
688019,2022-07-22,31584459.0,0.422808107024,0.422808107024
688019,2021-07-22,663854.9999999999,0.01247365211,0.02165197468
688019,2020-07-22,17678157.0,0.332869445462,0.591555362856
688019,2020-01-22,631084.0,0.01188294578,0.051702599697
300054,2022-07-08,3366000.0,0.003562847963,0.004586166696
300054,2022-05-31,9220466.0,0.009793059677,0.012674554713
300054,2021-07-19,1268174.0,0.001350541994,0.001771807498
300054,2021-07-09,6915348.0,0.007365794697,0.009681730479
300054,2020-12-17,6915348.0,0.007411772315,0.010065345051
300054,2020-07-10,2087362.0,0.002126774858,0.002901627775
300054,2019-07-03,20821878.0,0.021725278315,0.029350126128
300054,2018-11-13,3258242.0,0.003390413888,0.004739755756
300054,2018-07-03,15462608.0,0.01608985487,0.022600534724
300054,2017-11-14,11745000.0,0.007332040387,0.010592920881
300054,2017-11-08,3107700.0,0.003233401719,0.004720870528
300054,2017-07-10,17401866.0,0.018105744903,0.026560358033
300054,2017-02-17,1798200.0,0.003322042166,0.005007539463
300054,2017-02-13,46345100.0,0.086777351137,0.131463696391
300054,2016-12-29,5872500.0,0.006689234363,0.010655272476
300054,2016-11-02,652500.0,0.001337846873,0.002154006016
300054,2016-03-25,2175000.0,0.004856020586,0.007197662318
300054,2015-10-30,2175000.0,0.001968755145,0.002929387646
300054,2015-08-21,972000.0,0.001898544215,0.002841883278
300054,2014-11-13,7215607.0,0.016366964072,0.024599985551
300054,2014-10-30,4350000.0,0.009873637707,0.015209754419
300054,2014-08-27,1080000.0,0.002150035595,0.003367649228
300054,2013-02-19,69796687.0,0.512457320117,0.802892351079
300054,2011-02-11,13979250.0,0.2329875,0.482388260566
300054,2010-05-11,3000000.0,0.05,0.2
002409,2022-03-10,13074175.0,0.027470928051,0.04104628358
002409,2022-01-04,1611016.0,0.003385001702,0.005396530565
002409,2021-12-15,21708716.0,0.003272257681,0.005245094
002409,2021-06-15,48131163.0,0.103987898305,0.162957774036
002409,2021-01-04,2416523.0,0.005220924081,0.009913376945
002409,2020-01-06,5146298.0,0.011118632497,0.022101597264
002409,2019-06-17,49186019.0,0.106266926103,0.206873953733
002409,2018-01-04,2013768.0,0.005856911925,0.010995472685
002409,2013-05-27,114000000.0,0.685425685426,1.381318395708
002409,2011-05-25,6880000.0,0.025974025974,0.093264248705
002409,2010-08-25,5599956.0,0.050505050505,0.2
300346,2024-04-22,130000.0,0.0,0.0
300346,2023-09-18,613600.0,0.000650350082,0.000688317697
300346,2023-03-29,130000.0,0.000239101325,0.000253234558
300346,2022-09-06,254800.0,0.000349067903,0.000369816105
300346,2022-02-21,15290596.0,0.036218067672,0.038363108606
300346,2021-07-15,1090000.0,0.001757228035,0.00187527371
300346,2015-09-18,101440000.0,0.431182017108,0.54742009058
300346,2013-08-07,12000000.0,0.056967376169,0.185551146027
300236,2021-10-22,22732486.0,0.072539358925,0.07340774965
300236,2016-10-18,31318880.0,0.085867277069,0.092906350316
300236,2016-05-06,74400.0,0.000382045614,0.000460232603
300236,2016-04-19,10721944.0,0.055057415088,0.066045953834
300236,2015-07-08,889599.9999999999,0.004664438875,0.005656293629
300236,2014-10-20,9045700.0,0.078718497633,0.0960003481
300236,2014-06-30,63680000.0,0.559578207381,0.747593331768
300236,2011-09-29,4300000.0,0.050481333646,0.2
605358,2023-09-11,174376726.00000003,0.257628649347,0.257628649347
605358,2022-04-18,56749972.0,0.1240897721,0.167153632319
605358,2021-09-13,242177887.99999997,0.60456809626,0.856484993975
002129,2022-05-05,198807157.0,0.061517184124,0.06154867999
002129,2021-08-16,101895619.0,0.03359646783,0.033614796839
002129,2021-02-19,247770069.0,0.081693395989,0.084534103311
002129,2019-08-16,39024388.0,0.014011560348,0.014543643024
002129,2016-12-19,347976307.0,0.131598028949,0.131598028949
002129,2015-12-31,340113912.0,0.128624620518,0.148116453907
002129,2015-09-16,362808540.99999994,0.15799975433,0.185471071785
002129,2011-06-10,337932453.0,0.321621397612,0.322381337634
300567,2021-11-15,31446011.0,0.113056795535,0.156044004314
300567,2020-07-30,1592100.0,0.005080450973,0.007402534361
300567,2019-11-22,89712000.0,0.146405050035,0.219591127286
300567,2019-08-02,1616399.9999999998,0.00543884871,0.010453068343
300567,2018-07-27,1445600.0,0.008350446783,0.016326250161
300567,2017-11-24,30096000.0,0.258329568901,0.514079545178
002837,2022-04-25,12079744.0,0.036133840932,0.044409824308
002837,2021-06-08,8544728.0,0.026516974383,0.033794294538
002837,2021-01-12,289416.0,0.000898148737,0.001224082278
002837,2020-06-08,5105851.0,0.015845059102,0.021621615922
002837,2020-05-18,1930140.0,0.008984745832,0.012520010537
002837,2019-12-30,129772873.0,0.604088967538,0.637410913151
002837,2019-06-10,5345689.0,0.024862245797,0.072414333134
002837,2019-01-25,98469.0,0.000457969119,0.001438201125
002837,2018-05-18,1014683.0,0.005008694008,0.014839599407
002837,2017-12-29,18126538.0,0.089476498841,0.269091334364
002335,2019-05-08,4608200.0,0.016972472824,0.020253949239
002335,2017-12-25,1678000.0,0.006024959418,0.007461332058
002335,2017-07-28,80000.0,0.000295019191,0.000347394698
002335,2017-05-08,41472900.0,0.152967272751,0.180099654543
002335,2016-12-26,1263000.0,0.003630476522,0.005289562988
002335,2016-05-23,90000.0,0.000290829616,0.000425562361
002335,2015-11-12,1296000.0,0.004213191972,0.005153978236
002335,2013-01-14,153972000.0,0.513408812784,0.641038422681
002335,2012-11-01,1375500.0,0.006142736566,0.020984653971
002335,2011-01-13,3510000.0,0.045,0.152542372881
002335,2010-04-13,3899963.0,0.05,0.2
600406,2028-12-15,180000.0,2.2411039e-05,2.2477028e-05
600406,2028-03-23,21888.0,2.725182e-06,2.733207e-06
600406,2028-01-17,11786688.0,0.001467510688,0.001471831758
600406,2027-12-15,180000.0,2.2411039e-05,2.2477028e-05
600406,2027-03-23,21888.0,2.725182e-06,2.733207e-06
600406,2027-01-18,11786688.0,0.001467510688,0.001471831758
600406,2026-12-15,180000.0,2.2411039e-05,2.2477028e-05
600406,2026-03-24,21888.0,2.725182e-06,2.733207e-06
600406,2026-01-19,11658996.0,0.001451612297,0.001455890534
600406,2026-01-07,170520.0,2.1230724e-05,2.1324342e-05
600406,2025-03-24,21888.0,2.72507e-06,2.737258e-06
600406,2025-01-20,11818155.999999998,0.001471367796,0.001477952523
600406,2024-03-13,15552621.999999998,0.001936133774,0.001947855442
600406,2023-03-13,13153531.0,0.001964825621,0.00198072176
600406,2022-03-15,11192011.0,0.002006168806,0.002026429803
600406,2021-03-12,9525318.0,0.002061090729,0.002073791669
600406,2020-12-28,1648765233.0,0.356741582818,0.359704635426
600406,2019-04-12,381693558.0,0.082579846602,0.130053392654
600406,2018-12-27,347451732.0,0.075802179768,0.136084523784
600406,2011-10-21,30118858.0,0.028674866471,0.028674866471
600900,2026-02-03,460961213.0,0.018839182255,0.018839182255
600900,2024-02-20,460961212.0,0.018839182214,0.019200911689
600900,2023-10-30,804436061.0,0.032876773876,0.034164018206
600900,2019-04-23,6754058520.0,0.30700266,0.30700266
600900,2019-04-15,3740000000.0,0.17,0.245311186909
600900,2017-06-07,1760000000.0,0.08,0.152964449112
600900,2012-11-06,2381871814.0,0.144355867515,0.244396277044
601985,2028-01-13,1684717207.0,0.081909618685,0.089217380285
601985,2022-07-01,447761193.0,0.023753403178,0.023753403178
601985,2021-07-08,1442786070.0,0.082652640141,0.084828562262
601985,2018-06-12,11324180000.0,0.727521179948,0.727521179948
601985,2016-06-13,350250000.0,0.022501787615,0.08258178603
300274,2022-09-05,615000.0,0.000414088159,0.00054480343
300274,2022-05-06,2648000.0,0.000989039989,0.001301527389
300274,2022-04-22,28418634.0,0.019134344302,0.025270868468
300274,2021-09-08,680000.0,0.000466777346,0.000620357354
300274,2021-06-21,7137500.0,0.004680187957,0.006224533181
300274,2021-05-17,1132000.0,0.000722061629,0.000966312126
300274,2021-05-12,1986000.0,0.00091012711,0.001219146782
300274,2020-06-23,7550000.0,0.004907974281,0.006594779566
300274,2020-05-14,3039000.0,0.001873267386,0.002533054578
300274,2019-06-20,8003750.0,0.005180370505,0.00702992334
300274,2019-05-24,1050000.0,0.000713233205,0.000974731856
300274,2018-06-20,8482500.0,0.005737614499,0.007816620039
300274,2017-07-18,216000000.0,0.14909213245,0.204279450202
300274,2016-09-19,7545599.999999999,0.005005226572,0.008440655739
300274,2015-09-09,2805000.0,0.004261117643,0.006140958309
300274,2015-07-27,500000.0,0.000706388486,0.001024389051
300274,2014-11-04,362880000.0,0.253168316832,0.367614425241
300274,2014-09-03,2808000.0,0.004267510084,0.009798865395
300274,2012-11-02,60480000.0,0.1875,0.428571428571
300274,2012-02-02,8960000.0,0.05,0.2
688676,2024-03-11,235023111.0,0.550331120054,0.550331120054
688676,2023-03-09,2128500.0,0.004984547084,0.011086132142
688676,2022-03-09,152363889.0,0.357913763214,0.808089052408
688676,2021-09-09,1803713.0,0.004237051914,0.049847669582
300737,2024-02-02,42480000.0,0.0,0.0
300737,2023-07-03,2577160.0,0.002124852248,0.002778681971
300737,2023-04-19,9476260.0,0.008024753589,0.010554669427
300737,2022-07-08,2753316.0,0.00233158255,0.003099316368
300737,2021-09-10,2678399.9999999995,0.002257328897,0.003058111651
300737,2021-06-23,1626000.0,0.002554221841,0.003470756063
300737,2021-05-24,689003.0,0.001084409501,0.001468901063
300737,2021-01-25,285253028.0,0.268028470102,0.350090299536
300737,2020-09-04,1578000.0,0.002525888924,0.005148931754
300737,2020-05-19,717003.0,0.001179817601,0.002385760595
300737,2020-01-20,225790.0,9.2882685e-05,0.000187893003
300737,2020-01-06,1779473.9999999998,0.000732023571,0.001491103408
300737,2019-09-30,21900000.0,0.036036119051,0.073373980821
300737,2019-05-27,4940000.0,0.006689411211,0.014772584417
300737,2019-01-25,143901708.0,0.210079662127,0.467465001961
